afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin,pc1,domain
0.7295459471333403,0.7073185586759343,0.6767872880476025,0.7709068447168311,0.5207276111658818,0.75,0.8333,0.6667,0.6667,0.2496669825467988,0.5066754645563155,0.9975527681199037,0.47765503240414253,0.469613491043959,1.0,0.6780153825367332,19fortyfive.com
0.7157429285646314,0.6511244857611038,0.6374895504012394,0.7615513140735942,0.40286708950554007,0.75,0.6667,0.8333,0.6667,0.5,0.5,1.0,0.5,0.5,1.0,0.68174866483585,19thnews.org
0.7321650847663067,0.7416979275548148,0.6993923066117775,0.7857191915586969,0.5247617882655466,0.7014843846553671,0.7967842073326448,0.6763504473670537,0.66264276012923,0.2496669825467988,0.5014585794280287,0.997481311268466,0.47771122855694176,0.46958581779665914,1.0,0.6838100905419983,1kr.ua
0.7453827658136363,0.6873800582454994,0.6775305575800583,0.7696759290282702,0.4188461314556963,0.701805811686427,1.0411789934975642,0.7779382242623873,0.7642434901330701,0.26911609820499577,0.8786732225148237,0.9975623020593255,0.8049988449705477,0.6067750036796151,1.0,0.74319132639807,1news.co.nz
0.7314806500609988,0.7640143162518546,0.6835287145917077,0.7135124621523932,0.5445581503997093,0.49849003770705735,0.5081939887889259,0.4859188617129086,0.5005205896599783,0.4991037025263506,0.5014585794280287,0.9985387139718326,0.39679987059081423,0.27694507639298316,0.0,0.5519456635850334,2020conservative.com
0.44204032482888633,0.5040556616687621,0.4879424147485962,0.5246255198350471,0.032303454803501865,0.6719568478042894,0.9125849975720322,0.6978288109232375,0.6705954037828266,0.4991037025263506,0.4996398279532889,0.9979671116825197,0.49937054138971365,0.4986436941454174,0.0,0.5115430763908893,2020electioncenter.com
0.5136270381079562,0.6180368981903218,0.5596731668204035,0.6084292971826352,0.0866279043090155,0.7286919483339303,0.8057050974895644,0.5943019483150859,0.6478302829690745,0.4991037025263506,0.8821017369728982,0.9979938161931788,0.8049313716344003,0.6505196537412208,1.0,0.6014956933064854,2020maga.pro
0.4529611786242375,0.5214045368325565,0.4639852773273707,0.5037404154202059,0.07786587935880206,0.4474678084353883,0.5050282444579963,0.44592455896615735,0.4447892942572936,0.4991037025263506,0.4996398279532889,0.9991655561205676,0.39688305922127665,0.27407025267838253,1.0,0.42828078329471775,2020news.de
0.6207123238915679,0.5740840786716405,0.5700130389327792,0.6364593048791765,0.2078768044051747,0.7162815190902538,0.5626845628731579,0.6052831911375516,0.6343755357482974,0.25066346672101425,0.5048567130815756,0.9975630387547617,0.4776882190964489,0.46665191127814626,1.0,0.5606404651059251,209times.com
0.7488306398365192,0.7109165621585162,0.6765500342526964,0.7803465272458483,0.472374490049745,0.8359283637441658,0.9871172927955641,0.8330648701261257,0.8317758807736029,0.49910227346082947,0.5066754645563155,0.9932148741791129,0.39684284061311204,0.28038129501797315,1.0,0.7310329893887793,20min.ch
0.45959465289678925,0.4452280669624404,0.45586997493236797,0.5071907697304966,0.069900654571925,0.4800126042869325,0.545890915575873,0.5959990469235144,0.26717578159934313,0.0,0.0,0.0,0.0,0.0,1.0,0.318176141826744,20minutenews.com
